Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 02:00:00,08/23/16 03:00:00,1514
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,760
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 03:00:00,08/23/16 04:00:00,2
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 03:00:00,08/23/16 04:00:00,5368709120
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 03:00:00,08/23/16 04:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 03:00:00,08/23/16 04:00:00,2048
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,463092
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,304
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,256273
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 03:00:00,08/23/16 04:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,5469124
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,4988117
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 03:00:00,08/23/16 04:00:00,570327040
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 03:00:00,08/23/16 04:00:00,1496
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,760
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 03:00:00,08/23/16 04:00:00,26091
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,760
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,608
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 03:00:00,08/23/16 04:00:00,304
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 03:00:00,08/23/16 04:00:00,107374182400
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,256072
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 04:00:00,08/23/16 05:00:00,2031
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,4994395
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 04:00:00,08/23/16 05:00:00,2
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,464096
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,228
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,836
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 04:00:00,08/23/16 05:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 04:00:00,08/23/16 05:00:00,107374182400
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 04:00:00,08/23/16 05:00:00,1473
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 04:00:00,08/23/16 05:00:00,5368709120
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 04:00:00,08/23/16 05:00:00,1
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 04:00:00,08/23/16 05:00:00,24896
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,5469296
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,228
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 04:00:00,08/23/16 05:00:00,836
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,249206
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,5393129
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,684
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,4935874
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 05:00:00,08/23/16 06:00:00,1493
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 05:00:00,08/23/16 06:00:00,570327040
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 05:00:00,08/23/16 06:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,760
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 05:00:00,08/23/16 06:00:00,24308
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 05:00:00,08/23/16 06:00:00,107374182400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,455869
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 05:00:00,08/23/16 06:00:00,1
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 05:00:00,08/23/16 06:00:00,2065
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,684
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 05:00:00,08/23/16 06:00:00,5368709120
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 05:00:00,08/23/16 06:00:00,2
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,684
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 05:00:00,08/23/16 06:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,474382
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,836
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 06:00:00,08/23/16 07:00:00,2037
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,5050400
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,263400
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,5552968
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,228
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 06:00:00,08/23/16 07:00:00,26461
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 06:00:00,08/23/16 07:00:00,2
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,760
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 06:00:00,08/23/16 07:00:00,1
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 06:00:00,08/23/16 07:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 06:00:00,08/23/16 07:00:00,107374182400
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 06:00:00,08/23/16 07:00:00,1512
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 06:00:00,08/23/16 07:00:00,5368709120
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,228
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,760
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 06:00:00,08/23/16 07:00:00,760
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 06:00:00,08/23/16 07:00:00,570327040
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,760
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,4996413
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,455361
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 07:00:00,08/23/16 08:00:00,1
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,258196
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 07:00:00,08/23/16 08:00:00,2030
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 07:00:00,08/23/16 08:00:00,1
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 07:00:00,08/23/16 08:00:00,107374182400
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 07:00:00,08/23/16 08:00:00,570327040
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 07:00:00,08/23/16 08:00:00,2
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 07:00:00,08/23/16 08:00:00,5368709120
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,532
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 07:00:00,08/23/16 08:00:00,24681
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,5382244
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 07:00:00,08/23/16 08:00:00,684
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 07:00:00,08/23/16 08:00:00,1466
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,304
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 08:00:00,08/23/16 09:00:00,570327040
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 08:00:00,08/23/16 09:00:00,1
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,246135
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 08:00:00,08/23/16 09:00:00,1502
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 08:00:00,08/23/16 09:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,5597563
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,490643
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,4927044
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,304
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 08:00:00,08/23/16 09:00:00,24394
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 08:00:00,08/23/16 09:00:00,107374182400
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 08:00:00,08/23/16 09:00:00,2188
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 08:00:00,08/23/16 09:00:00,2
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,760
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,760
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 08:00:00,08/23/16 09:00:00,684
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 08:00:00,08/23/16 09:00:00,5368709120
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 09:00:00,08/23/16 10:00:00,1
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 09:00:00,08/23/16 10:00:00,1491
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,458076
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,228
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,228
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,836
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 09:00:00,08/23/16 10:00:00,107374182400
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,5048261
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,260131
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 09:00:00,08/23/16 10:00:00,570327040
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,836
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 09:00:00,08/23/16 10:00:00,26053
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 09:00:00,08/23/16 10:00:00,2080
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,684
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,5403321
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 09:00:00,08/23/16 10:00:00,5368709120
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 09:00:00,08/23/16 10:00:00,836
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 09:00:00,08/23/16 10:00:00,2
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 09:00:00,08/23/16 10:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,304
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 10:00:00,08/23/16 11:00:00,1
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 10:00:00,08/23/16 11:00:00,2
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,684
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 10:00:00,08/23/16 11:00:00,5368709120
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,684
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 10:00:00,08/23/16 11:00:00,2046
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,253828
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 10:00:00,08/23/16 11:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,5572446
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 10:00:00,08/23/16 11:00:00,570327040
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 10:00:00,08/23/16 11:00:00,26757
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,474085
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,4990526
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,684
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,760
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 10:00:00,08/23/16 11:00:00,304
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 10:00:00,08/23/16 11:00:00,1485
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 10:00:00,08/23/16 11:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 11:00:00,08/23/16 12:00:00,1
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 11:00:00,08/23/16 12:00:00,5368709120
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,836
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,228
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 11:00:00,08/23/16 12:00:00,2062
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,836
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 11:00:00,08/23/16 12:00:00,1
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,256854
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 11:00:00,08/23/16 12:00:00,570327040
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,228
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,455621
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,5046986
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 11:00:00,08/23/16 12:00:00,1491
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,684
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 11:00:00,08/23/16 12:00:00,2
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 11:00:00,08/23/16 12:00:00,24336
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 11:00:00,08/23/16 12:00:00,107374182400
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,836
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 11:00:00,08/23/16 12:00:00,5379685
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 12:00:00,08/23/16 13:00:00,570327040
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,760
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,760
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 12:00:00,08/23/16 13:00:00,5368709120
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 12:00:00,08/23/16 13:00:00,107374182400
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 12:00:00,08/23/16 13:00:00,1
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,253406
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 12:00:00,08/23/16 13:00:00,2
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,608
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 12:00:00,08/23/16 13:00:00,1502
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,4994378
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 12:00:00,08/23/16 13:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,5465207
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,684
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,228
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 12:00:00,08/23/16 13:00:00,26387
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 12:00:00,08/23/16 13:00:00,460664
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 12:00:00,08/23/16 13:00:00,2039
AmazonRDS,CreateDBInstance,USW2-RDS:StorageUsage,,08/23/16 13:00:00,08/23/16 14:00:00,107374182400
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 13:00:00,08/23/16 14:00:00,5368709120
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,304
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 13:00:00,08/23/16 14:00:00,24620
AmazonRDS,Not Applicable,EU-DataTransfer-Out-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,760
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 13:00:00,08/23/16 14:00:00,2
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,5389629
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 13:00:00,08/23/16 14:00:00,1467
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,259631
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,4997056
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,836
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 13:00:00,08/23/16 14:00:00,1
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,532
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,304
AmazonRDS,Not Applicable,USW2-C3DataTransfer-In-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,452373
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 13:00:00,08/23/16 14:00:00,2028
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 13:00:00,08/23/16 14:00:00,760
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 13:00:00,08/23/16 14:00:00,1
AmazonRDS,CreateDBInstance:0002,USW2-InstanceUsage:db.t2.micro,,08/23/16 14:00:00,08/23/16 15:00:00,1
AmazonRDS,Not Applicable,USW2-USE1-AWS-In-Bytes,,08/23/16 14:00:00,08/23/16 15:00:00,228
AmazonRDS,Not Applicable,EU-C3DataTransfer-Out-Bytes,,08/23/16 14:00:00,08/23/16 15:00:00,5008064
AmazonRDS,Not Applicable,USW2-RDS:StorageIOUsage,,08/23/16 14:00:00,08/23/16 15:00:00,2059
AmazonRDS,CreateDBInstance:0016,EU-InstanceUsage:db.r3.large,,08/23/16 14:00:00,08/23/16 15:00:00,2
AmazonRDS,CreateDBInstance,EU-Aurora:StorageUsage,,08/23/16 14:00:00,08/23/16 15:00:00,570327040
AmazonRDS,Not Applicable,USW2-USE1-AWS-Out-Bytes,,08/23/16 14:00:00,08/23/16 15:00:00,228
AmazonRDS,Not Applicable,USW2-DataTransfer-Out-Bytes,,08/23/16 14:00:00,08/23/16 15:00:00,760
AmazonRDS,Not Applicable,USW2-DataTransfer-In-Bytes,,08/23/16 14:00:00,08/23/16 15:00:00,684
AmazonRDS,CreateDBInstance:0002,EU-InstanceUsage:db.t1.micro,,08/23/16 14:00:00,08/23/16 15:00:00,1
AmazonRDS,Not Applicable,USW2-C3DataTransfer-Out-Bytes,,08/23/16 14:00:00,08/23/16 15:00:00,5466960
AmazonRDS,Not Applicable,EU-DataTransfer-In-Bytes,,08/23/16 14:00:00,08/23/16 15:00:00,836
AmazonRDS,CreateDBInstance,EU-Aurora:StorageIOUsage,,08/23/16 14:00:00,08/23/16 15:00:00,78213
AmazonRDS,CreateDBInstance,EU-RDS:StorageUsage,,08/23/16 14:00:00,08/23/16 15:00:00,5368709120
AmazonRDS,Not Applicable,EU-RDS:StorageIOUsage,,08/23/16 14:00:00,08/23/16 15:00:00,1510
AmazonRDS,Not Applicable,EU-C3DataTransfer-In-Bytes,,08/23/16 14:00:00,08/23/16 15:00:00,260888
